,ID,date,latitude,longitude,type,source,station,aqi,day,year,month,hour,dayofmonth,y_test,error
49659,186171,2017-03-08 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,41.0,2017-03-08,2017,3,20,8,90.81322516291327,49.81322516291327
49670,186195,2017-03-08 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,65.0,2017-03-08,2017,3,21,8,135.42373592521975,70.42373592521975
49675,186210,2017-03-08 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,111.0,2017-03-08,2017,3,22,8,139.4570880966784,28.457088096678405
49678,186223,2017-03-08 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,138.0,2017-03-08,2017,3,23,8,138.0020824440785,0.002082444078496337
49686,186251,2017-03-09 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,156.0,2017-03-09,2017,3,0,9,138.04202120697644,-17.957978793023557
49693,186263,2017-03-09 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,172.0,2017-03-09,2017,3,1,9,144.15901591771413,-27.84098408228587
49704,186292,2017-03-09 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,170.0,2017-03-09,2017,3,2,9,143.4109346892183,-26.589065310781706
49710,186307,2017-03-09 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,146.0,2017-03-09,2017,3,3,9,124.8001027968495,-21.1998972031505
49719,186329,2017-03-09 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,136.0,2017-03-09,2017,3,4,9,108.5275912841437,-27.472408715856304
49722,186333,2017-03-09 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,132.0,2017-03-09,2017,3,5,9,104.77322985322715,-27.22677014677285
49731,186355,2017-03-09 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,128.0,2017-03-09,2017,3,6,9,127.87160196153724,-0.12839803846276254
49738,186377,2017-03-09 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,123.0,2017-03-09,2017,3,7,9,122.77411886517483,-0.22588113482517258
49741,186394,2017-03-09 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,118.0,2017-03-09,2017,3,8,9,137.12614294082692,19.126142940826924
49752,186415,2017-03-09 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,116.0,2017-03-09,2017,3,9,9,120.4116786204491,4.411678620449095
49759,186435,2017-03-09 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,132.0,2017-03-09,2017,3,10,9,132.37209871843885,0.3720987184388491
49763,186442,2017-03-09 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,135.0,2017-03-09,2017,3,11,9,126.96473626062688,-8.035263739373121
49775,186470,2017-03-09 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,134.0,2017-03-09,2017,3,12,9,122.47426361810552,-11.525736381894475
49777,186476,2017-03-09 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,120.0,2017-03-09,2017,3,13,9,104.62732000587987,-15.372679994120134
49783,186498,2017-03-09 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,106.0,2017-03-09,2017,3,14,9,84.20347603327436,-21.796523966725644
49793,186523,2017-03-09 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,79.0,2017-03-09,2017,3,15,9,72.03767002683274,-6.962329973167257
49801,186541,2017-03-09 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,51.0,2017-03-09,2017,3,16,9,64.44542683454071,13.445426834540712
49808,186551,2017-03-09 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,49.0,2017-03-09,2017,3,17,9,76.6149701869684,27.614970186968407
49816,186576,2017-03-09 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,41.0,2017-03-09,2017,3,18,9,67.63542402780118,26.63542402780118
49820,186582,2017-03-09 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,44.0,2017-03-09,2017,3,19,9,71.04414105750314,27.04414105750314
49825,186595,2017-03-09 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,90.0,2017-03-09,2017,3,20,9,94.50220928317746,4.502209283177464
49831,186613,2017-03-09 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,112.0,2017-03-09,2017,3,21,9,118.77477725151094,6.77477725151094
49844,186647,2017-03-09 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,151.0,2017-03-09,2017,3,22,9,132.65214060391725,-18.347859396082754
49848,186654,2017-03-09 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,154.0,2017-03-09,2017,3,23,9,133.15201444324785,-20.84798555675215
49858,186683,2017-03-10 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,170.0,2017-03-10,2017,3,0,10,97.72439218245475,-72.27560781754525
49861,186697,2017-03-10 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,154.0,2017-03-10,2017,3,1,10,102.19502014441575,-51.80497985558425
49867,186710,2017-03-10 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,146.0,2017-03-10,2017,3,2,10,94.98824947943578,-51.01175052056422
49874,186726,2017-03-10 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,133.0,2017-03-10,2017,3,3,10,85.3932504954239,-47.6067495045761
49886,186744,2017-03-10 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,128.0,2017-03-10,2017,3,4,10,74.71709489741359,-53.28290510258641
49891,186765,2017-03-10 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,113.0,2017-03-10,2017,3,5,10,68.28135471049397,-44.71864528950603
49895,186776,2017-03-10 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,113.0,2017-03-10,2017,3,6,10,78.9338141010935,-34.0661858989065
49905,186797,2017-03-10 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,111.0,2017-03-10,2017,3,7,10,76.62385205474746,-34.37614794525254
49912,186822,2017-03-10 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,110.0,2017-03-10,2017,3,8,10,80.24911368920678,-29.75088631079322
49919,186833,2017-03-10 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,132.0,2017-03-10,2017,3,9,10,84.45981698163932,-47.54018301836068
49924,186851,2017-03-10 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,161.0,2017-03-10,2017,3,10,10,91.59356586554446,-69.40643413445554
49930,186869,2017-03-10 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,178.0,2017-03-10,2017,3,11,10,94.22502704587929,-83.77497295412071
49937,186893,2017-03-10 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,168.0,2017-03-10,2017,3,12,10,94.07539051990973,-73.92460948009027
49946,186904,2017-03-10 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,152.0,2017-03-10,2017,3,13,10,73.49885821671434,-78.50114178328566
49950,186917,2017-03-10 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,119.0,2017-03-10,2017,3,14,10,50.27912686661798,-68.72087313338201
49957,186934,2017-03-10 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,93.0,2017-03-10,2017,3,15,10,41.24493484607018,-51.75506515392982
49969,186964,2017-03-10 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,40.0,2017-03-10,2017,3,16,10,26.13124761438603,-13.86875238561397
49971,186970,2017-03-10 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,36.0,2017-03-10,2017,3,17,10,27.575169113969196,-8.424830886030804
49978,186987,2017-03-10 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,37.0,2017-03-10,2017,3,18,10,27.9691453927082,-9.0308546072918
49988,187012,2017-03-10 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,37.0,2017-03-10,2017,3,19,10,26.735738951116083,-10.264261048883917
49994,187025,2017-03-10 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,33.0,2017-03-10,2017,3,20,10,33.67674935125735,0.6767493512573495
50001,187045,2017-03-10 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,36.0,2017-03-10,2017,3,21,10,53.25914469948581,17.25914469948581
50008,187071,2017-03-10 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,34.0,2017-03-10,2017,3,22,10,61.710782818105976,27.710782818105976
50014,187078,2017-03-10 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,34.0,2017-03-10,2017,3,23,10,76.03848740660976,42.03848740660976
50021,187100,2017-03-11 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,33.0,2017-03-11,2017,3,0,11,118.67774412198129,85.67774412198129
50028,187120,2017-03-11 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,37.0,2017-03-11,2017,3,1,11,123.43376732220487,86.43376732220487
50034,187136,2017-03-11 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,37.0,2017-03-11,2017,3,2,11,92.2927790798146,55.29277907981459
50041,187150,2017-03-11 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,30.0,2017-03-11,2017,3,3,11,79.00751520652577,49.00751520652577
50051,187169,2017-03-11 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,24.0,2017-03-11,2017,3,4,11,65.43806083780059,41.43806083780059
50058,187184,2017-03-11 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,23.0,2017-03-11,2017,3,5,11,51.371753685518385,28.371753685518385
50065,187207,2017-03-11 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,21.0,2017-03-11,2017,3,6,11,86.4970068404789,65.4970068404789
50071,187214,2017-03-11 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,23.0,2017-03-11,2017,3,7,11,93.62163592399004,70.62163592399004
50074,187228,2017-03-11 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,23.0,2017-03-11,2017,3,8,11,95.91015313297031,72.91015313297031
50082,187246,2017-03-11 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,37.0,2017-03-11,2017,3,9,11,79.86190638600458,42.86190638600458
50088,187266,2017-03-11 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,48.0,2017-03-11,2017,3,10,11,90.86134550360299,42.86134550360299
50100,187284,2017-03-11 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,47.0,2017-03-11,2017,3,11,11,73.06958081259201,26.069580812592008
50107,187304,2017-03-11 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,39.0,2017-03-11,2017,3,12,11,67.8992390517811,28.899239051781095
50112,187324,2017-03-11 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,41.0,2017-03-11,2017,3,13,11,64.93695094424255,23.936950944242554
50119,187332,2017-03-11 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,37.0,2017-03-11,2017,3,14,11,50.646160025533284,13.646160025533284
50125,187350,2017-03-11 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,31.0,2017-03-11,2017,3,15,11,45.00074286641628,14.000742866416282
50134,187369,2017-03-11 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,30.0,2017-03-11,2017,3,16,11,42.5204294511695,12.520429451169498
50139,187383,2017-03-11 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,31.0,2017-03-11,2017,3,17,11,47.55937485867354,16.559374858673543
50150,187404,2017-03-11 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,29.0,2017-03-11,2017,3,18,11,53.652265266276444,24.652265266276444
50151,187414,2017-03-11 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,37.0,2017-03-11,2017,3,19,11,56.39002082112225,19.39002082112225
50159,187441,2017-03-11 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,41.0,2017-03-11,2017,3,20,11,77.1039127633713,36.1039127633713
50171,187464,2017-03-11 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,104.0,2017-03-11,2017,3,21,11,127.4494611992508,23.449461199250806
50176,187475,2017-03-11 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,126.0,2017-03-11,2017,3,22,11,149.40177374217637,23.401773742176374
50182,187494,2017-03-11 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,145.0,2017-03-11,2017,3,23,11,148.88379811267347,3.8837981126734746
50190,187512,2017-03-12 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,150.0,2017-03-12,2017,3,0,12,150.24528362970938,0.24528362970937678
50196,187520,2017-03-12 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,169.0,2017-03-12,2017,3,1,12,151.78031137310737,-17.219688626892633
50205,187539,2017-03-12 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,152.0,2017-03-12,2017,3,2,12,137.61242759160504,-14.38757240839496
50208,187560,2017-03-12 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,138.0,2017-03-12,2017,3,3,12,124.80838324403064,-13.191616755969363
50216,187569,2017-03-12 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,115.0,2017-03-12,2017,3,4,12,119.56005841029679,4.56005841029679
50221,187585,2017-03-12 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,104.0,2017-03-12,2017,3,5,12,103.5134468760776,-0.48655312392240546
50233,187610,2017-03-12 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,83.0,2017-03-12,2017,3,6,12,118.20181777889609,35.201817778896086
50241,187633,2017-03-12 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,86.0,2017-03-12,2017,3,7,12,109.39066758649324,23.390667586493237
50242,187635,2017-03-12 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,102.0,2017-03-12,2017,3,8,12,100.5154175203407,-1.484582479659295
50252,187659,2017-03-12 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,115.0,2017-03-12,2017,3,9,12,108.14815941858855,-6.851840581411452
50259,187677,2017-03-12 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,129.0,2017-03-12,2017,3,10,12,145.57537887928714,16.575378879287143
50267,187695,2017-03-12 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,136.0,2017-03-12,2017,3,11,12,146.85917269228014,10.85917269228014
50276,187719,2017-03-12 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,127.0,2017-03-12,2017,3,12,12,134.67884550444387,7.678845504443871
50278,187729,2017-03-12 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,117.0,2017-03-12,2017,3,13,12,104.5046225429581,-12.495377457041897
50286,187739,2017-03-12 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,109.0,2017-03-12,2017,3,14,12,84.39432539336609,-24.60567460663391
50294,187765,2017-03-12 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,90.0,2017-03-12,2017,3,15,12,73.61661332186401,-16.38338667813599
50303,187785,2017-03-12 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,55.0,2017-03-12,2017,3,16,12,67.49626919502018,12.496269195020176
50306,187789,2017-03-12 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,44.0,2017-03-12,2017,3,17,12,73.38050286616031,29.380502866160313
50318,187812,2017-03-12 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,37.0,2017-03-12,2017,3,18,12,59.94437304063085,22.94437304063085
50322,187834,2017-03-12 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,40.0,2017-03-12,2017,3,19,12,56.424263546912734,16.424263546912734
50330,187849,2017-03-12 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,58.0,2017-03-12,2017,3,20,12,79.52021672685939,21.52021672685939
50338,187866,2017-03-12 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,115.0,2017-03-12,2017,3,21,12,112.07307592815553,-2.926924071844468
50344,187886,2017-03-12 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,138.0,2017-03-12,2017,3,22,12,136.89038953951925,-1.1096104604807522
50350,187893,2017-03-12 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,150.0,2017-03-12,2017,3,23,12,130.81701350823997,-19.182986491760033
50358,187915,2017-03-13 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,154.0,2017-03-13,2017,3,0,13,142.3486439777976,-11.651356022202407
50363,187933,2017-03-13 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,163.0,2017-03-13,2017,3,1,13,152.03642637975142,-10.963573620248582
50374,187957,2017-03-13 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,160.0,2017-03-13,2017,3,2,13,140.50911558442567,-19.490884415574328
50375,187958,2017-03-13 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,136.0,2017-03-13,2017,3,3,13,129.6357733004753,-6.364226699524693
50387,187989,2017-03-13 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,122.0,2017-03-13,2017,3,4,13,122.41899277790122,0.4189927779012237
50391,188002,2017-03-13 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,114.0,2017-03-13,2017,3,5,13,103.08074663407571,-10.919253365924291
50399,188013,2017-03-13 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,107.0,2017-03-13,2017,3,6,13,124.07073500624092,17.070735006240923
50409,188041,2017-03-13 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,102.0,2017-03-13,2017,3,7,13,117.91714231949065,15.917142319490651
50410,188043,2017-03-13 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,113.0,2017-03-13,2017,3,8,13,131.04405263656074,18.044052636560735
50420,188067,2017-03-13 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,123.0,2017-03-13,2017,3,9,13,123.77630549058783,0.7763054905878306
50425,188085,2017-03-13 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,134.0,2017-03-13,2017,3,10,13,143.53063938921923,9.530639389219232
50582,188478,2017-03-14 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,123.0,2017-03-14,2017,3,12,14,90.75624222408682,-32.24375777591318
52793,194366,2017-03-30 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,114.0,2017-03-30,2017,3,10,30,129.69006673630327,15.690066736303265
53022,242647,2017-10-01 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,69.0,2017-10-01,2017,10,0,1,100.06786890617879,31.067868906178788
53026,242659,2017-10-01 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,48.0,2017-10-01,2017,10,1,1,95.17414813238867,47.174148132388666
53029,242665,2017-10-01 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,55.0,2017-10-01,2017,10,2,1,79.27906217295255,24.27906217295255
53036,242678,2017-10-01 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,55.0,2017-10-01,2017,10,3,1,64.46268700277045,9.462687002770451
53041,242689,2017-10-01 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,47.0,2017-10-01,2017,10,4,1,53.153883497808074,6.153883497808074
53045,242698,2017-10-01 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,40.0,2017-10-01,2017,10,5,1,43.91860985808456,3.918609858084558
53050,242703,2017-10-01 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,40.0,2017-10-01,2017,10,6,1,61.61453354286276,21.61453354286276
53056,242719,2017-10-01 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,44.0,2017-10-01,2017,10,7,1,70.79915505750193,26.799155057501935
53058,242722,2017-10-01 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,48.0,2017-10-01,2017,10,8,1,65.29212015949327,17.292120159493265
53064,242736,2017-10-01 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,76.0,2017-10-01,2017,10,9,1,70.31769767383972,-5.682302326160283
53068,242744,2017-10-01 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,90.0,2017-10-01,2017,10,10,1,65.83414028343019,-24.165859716569813
53080,242766,2017-10-01 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,34.0,2017-10-01,2017,10,14,1,47.07006937840571,13.070069378405712
53085,242777,2017-10-01 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,27.0,2017-10-01,2017,10,15,1,43.27963344621914,16.279633446219137
53090,242787,2017-10-01 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,24.0,2017-10-01,2017,10,16,1,43.42376060421537,19.423760604215367
53094,242795,2017-10-01 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,21.0,2017-10-01,2017,10,17,1,49.961748665576465,28.961748665576465
53102,242811,2017-10-01 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,23.0,2017-10-01,2017,10,18,1,51.56169921033377,28.56169921033377
